MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice
20,RL,1.4096066464289525,2.224928908528661,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,1005.0,1005.0,GasA,2,Y,SBrkr,1.9333664939701036,0,1.9333664939701036,0.0,1,0,2,1,1,5,0,1,3,Detchd,1977.0,1,2.0,672.0,1,1,2,0,0,0,0,0,0,0,NA,NA,11,WD,Normal,2.455536832151553
120,RL,1.3788396218579066,2.1055665909373023,Pave,NA,Reg,Lvl,3,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,3,0,PConc,4,3,1,1,0.0,1,1373.0,1373.0,GasA,4,Y,SBrkr,1.9945956580361106,0,1.9945956580361106,0.0,2,0,2,1,3,7,0,1,3,Attchd,2007.0,2,3.0,660.0,0,0,2,143,20,0,0,0,0,0,NA,NA,6,WD,Normal,2.4904587564623863
20,RL,1.6494288456372879,2.260393114445783,Pave,NA,IR3,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,3,6,1300.0,1,230.0,1530.0,GasA,4,Y,SBrkr,1.9923878475748245,0,1.9923878475748245,1.0,2,0,3,1,3,7,0,1,4,Attchd,2004.0,2,3.0,630.0,0,0,2,144,36,0,0,0,0,0,NA,NA,11,WD,Family,2.522891290077633
60,RL,1.4054932385256123,2.2381015858029305,Pave,NA,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,3,1,0.0,1,847.0,847.0,GasA,4,Y,SBrkr,1.9083122216781039,1112,2.025538188516798,0.0,2,1,4,1,3,8,0,1,4,BuiltIn,2004.0,2,2.0,434.0,0,0,2,100,48,0,0,0,0,0,NA,NA,7,WD,Normal,2.5078410759756937
90,RM,1.4096066464289525,2.184008326729816,Pave,Grvl,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,2,0,CBlock,4,3,4,6,936.0,1,0.0,936.0,GasA,2,Y,SBrkr,1.9230238845197491,0,1.9230238845197491,1.0,1,0,2,1,2,4,0,0,0,Detchd,1980.0,1,2.0,672.0,0,0,2,49,0,0,0,0,0,0,NA,NA,8,WD,Normal,2.4722770394194904
50,RL,1.4289675858306226,2.1930371223652014,Pave,NA,Reg,Lvl,3,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,2,0,BrkTil,3,3,1,4,622.0,1,500.0,1122.0,GasA,2,Y,SBrkr,1.9728899461396272,653,2.02701036945722,1.0,2,0,4,1,3,7,3,2,3,Detchd,1981.0,1,2.0,576.0,0,0,2,431,44,0,0,0,0,0,MnPrv,NA,12,WD,Normal,2.469203164398985
20,RL,1.4214526816086592,2.2277667025775867,Pave,NA,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,PConc,4,3,2,4,212.0,1,762.0,974.0,GasA,2,Y,SBrkr,1.9288237622520867,0,1.9288237622520867,0.0,1,0,3,1,2,5,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,0,28,0,0,0,0,0,MnPrv,NA,9,Oth,Abnorml,2.4376155740105974
70,RM,1.5040351003996315,2.21923500922358,Pave,NA,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,BrkTil,3,3,2,1,0.0,1,1008.0,1008.0,GasW,2,Y,SBrkr,1.9560829960567914,1032,2.0413174403145318,0.0,2,0,5,1,1,8,0,0,0,Detchd,1930.0,1,1.0,205.0,1,0,0,0,48,0,0,0,0,0,NA,NA,5,WD,Normal,2.4573807315820826
60,RL,1.4775113193551406,2.218441316901241,Pave,NA,IR1,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,1,6,584.0,1,544.0,1128.0,GasA,4,Y,SBrkr,1.951684359059543,878,2.0295752274079177,0.0,2,1,3,1,3,8,0,1,3,Attchd,1995.0,0,2.0,466.0,0,0,2,0,155,0,0,0,0,0,NA,NA,6,WD,Normal,2.5165917251693783
60,RL,1.396999671219974,2.2060118671168656,Pave,NA,IR1,HLS,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,3,1,0.0,1,916.0,916.0,GasA,3,Y,SBrkr,1.9198618713648277,684,1.998469921523182,0.0,2,1,3,1,2,7,0,1,3,Attchd,1997.0,2,2.0,460.0,0,0,2,100,38,0,0,0,0,0,NA,NA,8,WD,Normal,2.488039569890201
30,RM,1.4096066464289525,2.166659241705999,Pave,NA,Reg,Lvl,3,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,BrkTil,3,3,1,1,0.0,1,960.0,960.0,GasA,2,N,SBrkr,1.930601619826252,0,1.930601619826252,0.0,1,0,2,1,2,5,0,1,4,Detchd,1926.0,1,1.0,180.0,0,0,2,0,128,0,0,0,0,0,NA,NA,5,WD,Normal,2.4451889144694188
50,RL,1.4775113193551406,2.21588476334664,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,CBlock,3,3,1,4,280.0,1,752.0,1032.0,GasA,2,Y,FuseA,1.9371942681697247,220,1.9646614608401305,0.0,1,0,3,1,2,6,0,0,0,Attchd,1950.0,1,1.0,288.0,0,0,2,0,0,96,0,0,0,0,NA,NA,4,WD,Abnorml,2.4584667400122777
50,RL,1.3835365735581087,2.1696191924599613,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,1,CBlock,3,3,1,1,0.0,1,780.0,780.0,GasA,3,N,SBrkr,1.8960134608664656,240,1.9355073566198542,0.0,1,0,2,1,2,6,0,0,0,NA,0.0,3,0.0,0.0,3,2,0,0,0,176,0,0,0,0,NA,NA,5,WD,Normal,2.4380814342015906
20,RL,1.4397184637016933,2.2183416522595607,Pave,NA,IR1,Lvl,3,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,2,0,PConc,3,3,4,5,1567.0,1,0.0,1567.0,GasA,2,Y,SBrkr,1.9956411279831212,0,1.9956411279831212,1.0,2,0,2,1,3,5,0,2,3,Attchd,1977.0,0,2.0,714.0,0,0,2,264,32,0,0,0,0,0,NA,NA,5,WD,Normal,2.5002770787193414
30,RL,1.5227830126997552,2.205483179873011,Pave,NA,IR1,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,2,2,BrkTil,3,3,1,4,645.0,1,270.0,915.0,GasA,2,Y,SBrkr,1.9547554328342271,0,1.9547554328342271,0.0,1,0,3,1,2,6,2,1,4,Detchd,1972.0,1,2.0,495.0,0,0,2,0,0,216,0,126,0,0,NA,NA,5,WD,Normal,2.4746516278832043
20,RL,1.4096066464289525,2.186327147918869,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,2,5,852.0,1,100.0,952.0,GasA,2,Y,SBrkr,1.925498241255057,0,1.925498241255057,1.0,1,0,2,1,2,4,0,0,0,Detchd,1988.0,1,2.0,840.0,0,0,2,0,0,0,0,0,0,0,NA,NA,6,COD,Abnorml,2.471671889783842
60,RL,1.4397184637016933,2.223572994297867,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,2,1,CBlock,3,3,1,5,381.0,1,399.0,780.0,GasA,4,Y,SBrkr,1.9447804293645292,780,2.019243403276806,1.0,2,1,4,1,3,9,0,1,3,Attchd,1976.0,1,2.0,484.0,0,0,2,448,96,0,0,0,0,0,NA,NA,10,WD,Normal,2.500902519598049
60,RL,1.4687507892374685,2.2199460596521408,Pave,NA,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,3,0,PConc,5,3,4,6,1150.0,1,316.0,1466.0,GasA,4,Y,SBrkr,1.9865437211321366,1362,2.0728353974568408,1.0,3,0,4,1,3,11,0,1,3,BuiltIn,2006.0,0,3.0,1052.0,0,0,2,125,144,0,0,0,0,0,NA,NA,4,New,Partial,2.5618320821699334
20,RL,1.4397184637016933,2.2088215008013257,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,0,CBlock,3,3,1,6,288.0,1,718.0,1006.0,GasA,2,Y,SBrkr,1.9335103527332758,0,1.9335103527332758,0.0,1,0,3,1,2,5,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,0,24,0,0,0,0,0,NA,NA,7,WD,Normal,2.4238980612040533
190,RL,1.4096066464289525,2.2415126159147003,Pave,NA,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,4,3,1,4,348.0,1,324.0,672.0,Grav,1,N,FuseA,1.8733791390772119,252,1.9211360864955154,1.0,1,0,2,1,1,5,0,0,0,Detchd,1941.0,1,1.0,280.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,7,WD,Normal,2.4238980612040533
50,RM,1.3740303948169557,2.167765495145174,Pave,NA,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,BrkTil,3,3,1,1,0.0,1,1042.0,1042.0,GasA,4,Y,SBrkr,1.9385829739383564,534,1.996419279909409,0.0,1,0,3,1,2,8,0,1,4,Detchd,1928.0,1,1.0,225.0,0,0,2,0,0,0,0,0,0,0,NA,NA,8,WD,Family,2.4775212434332223
20,RL,1.4397184637016933,2.2325562269017243,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,3,0,CBlock,4,3,1,6,1258.0,1,40.0,1298.0,GasA,2,Y,SBrkr,1.9697075732463194,0,1.9697075732463194,1.0,2,0,3,1,3,5,0,1,3,Attchd,1985.0,1,2.0,403.0,0,0,2,165,26,0,0,0,0,0,NA,NA,5,WD,Normal,2.493264304579342
70,RL,1.4626737779454593,2.2399287385377793,Pave,NA,Reg,Bnk,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,3,275.0,1,429.0,704.0,GasA,4,Y,SBrkr,1.9105689984888319,704,1.9953806152505464,0.0,1,1,3,1,1,7,0,1,4,Attchd,1941.0,1,1.0,234.0,0,0,2,0,0,0,0,0,0,0,NA,NA,7,WD,Normal,2.49069652445353
50,RM,1.4397184637016933,2.157353687527847,Pave,NA,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,PConc,3,3,1,1,0.0,1,572.0,572.0,GasA,2,Y,SBrkr,1.8483192118024931,539,1.9477678210337204,0.0,1,0,2,1,2,5,0,1,4,Detchd,1982.0,1,1.0,288.0,0,0,2,0,0,176,0,0,0,0,NA,NA,8,WD,Normal,2.4569421070295223
70,RM,1.3640546328884455,2.2088215008013257,Pave,NA,Reg,Lvl,3,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,1,PConc,3,3,1,5,624.0,1,26.0,650.0,GasA,4,Y,SBrkr,1.9056582956673422,650,1.9880315694733346,0.0,1,0,3,1,2,7,0,0,0,Detchd,1930.0,1,2.0,324.0,0,0,2,0,0,0,0,0,0,0,NA,NA,7,WD,Normal,2.474064747297471
20,RL,1.396999671219974,2.199621507666536,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,932.0,932.0,GasA,4,Y,FuseA,1.9223977162148804,0,1.9223977162148804,0.0,1,0,2,1,3,4,0,1,4,Attchd,1950.0,1,1.0,306.0,0,0,2,0,0,214,0,0,0,0,GdPrv,NA,11,WD,Normal,2.4619822867310366
20,RL,1.5887942507576207,2.280791574617236,Pave,NA,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,2,0,CBlock,3,3,1,4,176.0,1,1290.0,1466.0,GasA,2,Y,SBrkr,1.9865437211321366,0,1.9865437211321366,0.0,1,1,3,1,1,6,0,2,4,Attchd,1959.0,2,2.0,528.0,0,0,2,0,140,0,0,100,0,0,NA,NA,11,WD,Normal,2.4780266773010817
20,RL,1.5040351003996315,2.2570638807466863,Pave,NA,IR1,Lvl,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,2,0,PConc,3,3,1,5,296.0,6,230.0,1073.0,GasA,4,Y,SBrkr,2.0151209245172574,0,2.0151209245172574,0.0,1,0,2,1,4,6,0,1,4,Attchd,1956.0,2,2.0,470.0,0,0,2,0,0,280,0,0,0,0,NA,NA,7,WD,Abnorml,2.5133187258506307
30,RM,1.4397184637016933,2.1611380284118953,Pave,NA,Reg,Lvl,3,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,1,BrkTil,3,3,3,5,538.0,1,278.0,816.0,GasA,4,Y,SBrkr,1.9027661683945178,0,1.9027661683945178,0.0,1,0,2,1,2,5,0,0,0,Detchd,2002.0,1,1.0,432.0,0,0,2,0,0,96,0,0,0,0,NA,NA,6,WD,Normal,2.459537988537444
60,RL,1.4397184637016933,2.253935785644529,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,2,0,CBlock,3,3,4,5,454.0,1,410.0,864.0,GasA,2,Y,SBrkr,1.9176009879247597,918,2.015781538541742,0.0,1,2,4,1,3,8,0,2,4,Attchd,1965.0,1,2.0,492.0,0,0,2,60,84,0,0,273,0,0,GdPrv,NA,5,WD,Normal,2.502667356110335
20,RL,1.5040351003996315,2.228328469225936,Pave,NA,IR1,Lvl,3,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,3,1,CBlock,4,3,4,5,1157.0,1,280.0,1437.0,GasA,2,Y,SBrkr,1.9837993285944275,0,1.9837993285944275,1.0,2,0,3,1,3,6,0,1,2,Attchd,1976.0,0,2.0,528.0,0,0,2,0,21,0,0,180,0,0,NA,NA,7,WD,Normal,2.508969010296712
80,RL,1.4912513280732116,2.2130029550409054,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,2,1,PConc,3,3,4,5,633.0,1,586.0,1219.0,GasA,3,Y,SBrkr,1.9661086925267908,0,1.9661086925267908,0.0,2,0,3,1,3,6,0,1,4,Attchd,1965.0,0,2.0,502.0,0,0,2,0,92,0,96,0,0,0,MnPrv,NA,10,WD,Normal,2.4932183797867937
120,RL,1.260266326229238,2.142110328228237,Pave,NA,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,3,0,PConc,4,3,1,6,904.0,1,410.0,1314.0,GasA,4,Y,SBrkr,1.9714151422434227,0,1.9714151422434227,1.0,2,0,2,1,3,6,0,1,4,Attchd,2008.0,0,2.0,626.0,0,0,2,172,62,0,0,0,0,0,NA,NA,7,WD,Normal,2.5133187258506307
20,RL,1.5089076184613552,2.2393235317304248,Pave,NA,Reg,Lvl,3,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,3,0,PConc,4,3,1,1,0.0,1,1580.0,1580.0,GasA,4,Y,SBrkr,1.996763506644855,0,1.996763506644855,0.0,2,0,3,1,3,7,0,0,0,Attchd,2008.0,0,3.0,830.0,0,0,2,0,24,0,0,0,0,0,NA,NA,6,ConLD,Partial,2.5151032199466963
60,RL,1.465736890326896,2.2102751670610754,Pave,NA,Reg,Lvl,3,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,3,0,CBlock,3,3,1,5,442.0,1,459.0,901.0,GasA,2,Y,SBrkr,1.9241123338785988,933,2.01981057604405,0.0,2,1,4,1,3,8,0,1,3,Attchd,1974.0,0,2.0,540.0,2,0,2,0,69,0,0,0,0,0,NA,NA,7,WD,Normal,2.495525989812908
160,RL,1.1562690064065475,2.0453586013924014,Pave,NA,Reg,Lvl,3,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,0,CBlock,4,3,1,5,311.0,1,544.0,855.0,GasA,1,Y,SBrkr,1.909705672155159,601,1.9856044078643906,0.0,2,1,3,1,2,7,0,1,3,Attchd,1978.0,1,2.0,440.0,0,0,2,26,0,0,0,0,0,0,NA,NA,7,WD,Normal,2.4758122458329868
20,RL,1.4397184637016933,2.2618563094783215,Pave,NA,IR1,Low,3,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,0,CBlock,3,3,1,4,728.0,1,568.0,1296.0,GasA,4,Y,SBrkr,2.001811231943896,0,2.001811231943896,1.0,1,0,3,1,3,7,0,1,4,Detchd,1993.0,1,2.0,924.0,0,0,2,108,0,0,216,0,0,0,NA,NA,11,WD,Normal,2.511175363648479
20,RL,1.5457199360997627,2.2053947908722646,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,CBlock,4,3,1,4,492.0,1,402.0,894.0,GasA,3,Y,SBrkr,1.9162909090486895,0,1.9162909090486895,0.0,1,0,3,1,2,5,0,1,1,Attchd,1968.0,2,2.0,450.0,0,0,2,0,0,0,0,0,0,0,NA,NA,5,WD,Normal,2.46534724599481
90,RL,1.4096066464289525,2.2475989452882015,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,CBlock,4,3,3,6,1198.0,1,0.0,1198.0,GasA,2,Y,SBrkr,1.965331532435219,0,1.965331532435219,2.0,0,2,0,2,2,6,0,0,0,CarPort,1969.0,1,2.0,400.0,1,0,2,120,0,0,0,0,0,0,NA,NA,1,WD,Alloca,2.450895345853669
80,RL,1.4397184637016933,2.2711056406258403,Pave,NA,IR1,Lvl,3,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,PConc,4,3,4,5,680.0,3,289.0,1360.0,GasA,4,Y,SBrkr,1.983319792926584,0,1.983319792926584,1.0,1,1,2,1,3,5,0,1,3,Attchd,1978.0,1,2.0,588.0,0,0,2,168,180,0,0,0,0,0,NA,NA,6,WD,Normal,2.4994350527544382
20,RL,1.4746366515748413,2.215212223119391,Pave,NA,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,3,0,PConc,4,3,1,1,0.0,1,1502.0,1502.0,GasA,4,Y,SBrkr,1.989865902367616,0,1.989865902367616,0.0,2,0,3,1,3,7,0,0,0,Attchd,2009.0,0,2.0,644.0,0,0,2,0,114,0,0,0,0,0,NA,NA,9,New,Partial,2.5144268655442414
20,RL,1.4252465486463906,2.225352663472777,Pave,NA,IR1,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,3,0,PConc,4,3,3,1,0.0,1,1694.0,1694.0,GasA,4,Y,SBrkr,2.0061781190722656,0,2.0061781190722656,0.0,2,0,3,1,3,7,0,0,0,Attchd,2008.0,0,3.0,776.0,0,0,2,160,33,0,0,0,0,0,NA,NA,2,WD,Normal,2.518538137788724
60,RL,1.4012920835590674,2.2291650797800155,Pave,NA,IR1,Lvl,3,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,1,6,786.0,1,173.0,959.0,GasA,4,Y,SBrkr,1.9265658304883713,712,2.0043377411645182,1.0,2,1,3,1,2,7,0,1,3,Attchd,2000.0,2,2.0,472.0,0,0,2,0,38,0,0,0,0,0,NA,NA,2,WD,Normal,2.4899809929611783
70,RL,1.5660066297600124,2.2541501120210063,Pave,NA,Reg,Lvl,3,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,2,0,CBlock,3,3,1,3,626.0,1,501.0,1127.0,GasA,4,Y,SBrkr,1.962856549678703,872,2.03516239444994,0.0,2,0,4,1,3,7,0,2,3,Basment,1935.0,1,2.0,540.0,0,0,2,0,0,0,0,90,0,0,NA,NA,7,WD,Normal,2.515059191033133
60,RL,1.562489821742864,2.349906105086681,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,3,1,PConc,5,3,4,6,1387.0,1,543.0,1930.0,GasA,4,Y,SBrkr,2.016583946284612,1796,2.1036658909060413,1.0,3,1,4,1,3,10,0,1,3,Attchd,1995.0,2,3.0,807.0,0,0,2,361,76,0,0,0,0,0,NA,NA,7,WD,Normal,2.5911797685507985
80,RL,1.465736890326896,2.2190151827124,Pave,NA,Reg,Lvl,3,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,CBlock,3,3,3,5,522.0,1,574.0,1096.0,GasA,2,Y,SBrkr,1.9486630212397045,0,1.9486630212397045,1.0,1,0,3,1,2,6,0,1,1,Attchd,1977.0,2,1.0,358.0,0,0,2,203,0,0,0,0,576,3,GdPrv,NA,7,WD,Normal,2.4890164293532395
20,RL,1.465736890326896,2.2102751670610754,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,5,662.0,1,599.0,1261.0,GasA,4,Y,SBrkr,1.9656652032262012,0,1.9656652032262012,1.0,1,0,3,1,2,6,0,1,3,Attchd,1958.0,0,2.0,433.0,0,0,2,0,0,0,0,288,0,0,NA,Shed,11,WD,Normal,2.485032098568048
160,FV,1.2684529660545276,2.116049545924863,Pave,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,625.0,625.0,GasA,4,Y,SBrkr,1.8621793564470013,625,1.9644372896360807,0.0,2,1,2,1,3,5,0,0,0,Detchd,2006.0,2,2.0,625.0,0,0,2,0,54,0,0,0,0,0,NA,NA,3,WD,Normal,2.4894519866894935
50,RL,1.5947817710037706,2.282361193227209,Pave,NA,IR1,Bnk,3,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,3,152.0,4,977.0,1598.0,GasA,2,Y,SBrkr,2.0014812863123637,971,2.0837610781504425,0.0,3,0,3,1,4,12,2,1,4,NA,0.0,3,0.0,0.0,3,2,2,122,0,0,0,0,0,0,MnPrv,NA,3,WD,Normal,2.5021381252993473
70,RL,1.4775113193551406,2.2736448784654084,Pave,NA,IR1,Lvl,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,BrkTil,4,3,1,3,503.0,1,449.0,952.0,GasA,2,Y,SBrkr,1.9551189076697084,1175,2.048987576562878,0.0,2,1,4,1,2,9,0,1,4,Detchd,1932.0,1,2.0,360.0,0,0,2,0,0,0,0,0,0,0,NA,NA,7,WD,Normal,2.516422987146164
50,RL,1.4912513280732116,2.2274240404445367,Pave,NA,Reg,Lvl,3,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,3,0,PConc,4,3,1,6,700.0,1,983.0,1683.0,GasA,4,Y,SBrkr,2.0364567496980617,743,2.074776166994861,0.0,2,1,4,1,3,9,0,1,3,Attchd,1992.0,2,2.0,541.0,0,0,2,0,33,0,0,0,0,0,NA,NA,4,WD,Normal,2.5305366241667904
